iso3;country;residence_type;service_type;year;uncorrected_coverage;population;service_level;coverage
PER;Peru;urban;Drinking water;2010;5.792.453;1.294.043.480.596;Safely managed service;0.5792453
PER;Peru;urban;Drinking water;2010;0.51245;11.448.242.841;Surface water;0.0051245
PER;Peru;urban;Drinking water;2010;462.236;103.264.190.619;Unimproved;0.0462236
PER;Peru;urban;Drinking water;2011;3.621.346;817.879.102.479;Basic service;0.3621346
PER;Peru;urban;Drinking water;2011;0.8281;18.702.704.072;Limited service;0.008281
PER;Peru;urban;Drinking water;2011;5.808.277;1.311.796.130.075;Safely managed service;0.5808277
PER;Peru;urban;Drinking water;2011;0.47879;10.813.430.634;Surface water;0.0047879
PER;Peru;urban;Drinking water;2011;439.688;9.930.321.987;Unimproved;0.0439688
PER;Peru;urban;Drinking water;2012;3.634.339;830.405.484.091;Basic service;0.3634339
PER;Peru;urban;Drinking water;2012;0.79909;18.258.328.759;Limited service;0.0079909
PER;Peru;urban;Drinking water;2012;58.241;1.330.741.210.295;Safely managed service;0.58241
PER;Peru;urban;Drinking water;2012;0.44513;1.017.066.016;Surface water;0.0044513
PER;Peru;urban;Drinking water;2012;41.714;95.311.718.635;Unimproved;0.0041714
PER;Peru;urban;Drinking water;2013;3.647.348;843.506.785.346;Basic service;0.3647348
PER;Peru;urban;Drinking water;2013;0.76991;17.805.317.406;Limited service;0.0076991
PER;Peru;urban;Drinking water;2013;5.839.923;1.350.574.321.748;Safely managed service;0.5839923
PER;Peru;urban;Drinking water;2013;0.41147;9.515.789.402;Surface water;0.0041147
PER;Peru;urban;Drinking water;2013;394.592;91.255.555.473;Unimproved;0.0394592
PER;Peru;urban;Drinking water;2014;3.660.374;857.444.691.675;Basic service;0.3660374
PER;Peru;urban;Drinking water;2014;0.74055;17.347.503.262;Limited service;0.0074055
PER;Peru;urban;Drinking water;2014;5.855.746;1.371.711.671.818;Safely managed service;0.5855746
PER;Peru;urban;Drinking water;2014;0.3778;8.850.070.296;Surface water;0.003778
PER;Peru;urban;Drinking water;2014;372.044;87.151.439.933;Unimproved;0.0372044
PER;Peru;urban;Drinking water;2015;3.673.418;872.722.430.685;Basic service;0.3673418
PER;Peru;urban;Drinking water;2015;0.71103;1.689.248.539;Limited service;0.0071103
PER;Peru;urban;Drinking water;2015;5.871.569;1.394.954.256.094;Safely managed service;0.5871569
PER;Peru;urban;Drinking water;2015;0.34414;8.176.042.133;Surface water;0.0034414
PER;Peru;urban;Drinking water;2015;349.496;83.032.412.068;Unimproved;0.0349496
PER;Peru;urban;Drinking water;2016;3.686.478;889.917.587.351;Basic service;0.3686478
PER;Peru;urban;Drinking water;2016;0.68134;16.447.486.797;Limited service;0.0068134
PER;Peru;urban;Drinking water;2016;5.887.392;1.421.219.219.742;Safely managed service;0.5887392
PER;Peru;urban;Drinking water;2016;0.31048;7.494.997.519;Surface water;0.0031048
PER;Peru;urban;Drinking water;2016;326.948;78.925.336.077;Unimproved;0.0326948
PER;Peru;urban;Drinking water;2017;3.699.556;908.750.843.539;Basic service;0.3699556
PER;Peru;urban;Drinking water;2017;0.65147;1.600.263.496;Limited service;0.0065147
PER;Peru;urban;Drinking water;2017;5.903.215;1.450.053.103.115;Safely managed service;0.5903215
PER;Peru;urban;Drinking water;2017;0.27682;6.799.696.126;Surface water;0.0027682
PER;Peru;urban;Drinking water;2017;3.044;74.772.100.235;Unimproved;0.0003044
PER;Peru;urban;Drinking water;2018;371.265;931.471.490.019;Basic service;0.371265
PER;Peru;urban;Drinking water;2018;0.62144;15.591.370.867;Limited service;0.0062144
PER;Peru;urban;Drinking water;2018;5.919.039;1.485.035.182.308;Safely managed service;0.5919039
PER;Peru;urban;Drinking water;2018;0.24316;61.005.732;Surface water;0.0024316
PER;Peru;urban;Drinking water;2018;281.852;70.714.153.974;Unimproved;0.0281852
PER;Peru;urban;Drinking water;2019;3.725.761;955.132.023.131;Basic service;0.3725761
PER;Peru;urban;Drinking water;2019;0.59124;15.156.860.801;Limited service;0.0059124
PER;Peru;urban;Drinking water;2019;5.934.862;152.145.452.346;Safely managed service;0.5934862
PER;Peru;urban;Drinking water;2019;0.20949;5.370.568.652;Surface water;0.0020949
PER;Peru;urban;Drinking water;2019;259.304;6.647.483.127;Unimproved;0.0259304
PER;Peru;urban;Drinking water;2020;373.889;974.976.282.113;Basic service;0.373889
PER;Peru;urban;Drinking water;2020;0.56086;14.625.410.324;Limited service;0.0056086
PER;Peru;urban;Drinking water;2020;5.950.685;1.551.737.858.744;Safely managed service;0.5950685
PER;Peru;urban;Drinking water;2020;0.17583;4.585.112.062;Surface water;0.0017583
PER;Peru;urban;Drinking water;2020;236.756;61.737.928.618;Unimproved;0.0236756
PER;Peru;urban;Drinking water;2021;3.752.035;993.037.858.562;Basic service;0.3752035
PER;Peru;urban;Drinking water;2021;0.53032;14.035.784.261;Limited service;0.0053032
PER;Peru;urban;Drinking water;2021;5.966.508;1.579.134.577.733;Safely managed service;0.5966508
PER;Peru;urban;Drinking water;2021;0.14217;3.762.772.724;Surface water;0.0014217
PER;Peru;urban;Drinking water;2021;214.208;56.693.628.985;Unimproved;0.0214208
PER;Peru;urban;Drinking water;2022;3.765.197;100.906.348.282;Basic service;0.3765197
PER;Peru;urban;Drinking water;2022;0.49961;13.389.334.501;Limited service;0.0049961
PER;Peru;urban;Drinking water;2022;5.982.331;1.603.249.819.979;Safely managed service;0.5982331
PER;Peru;urban;Drinking water;2022;0.10851;2.907.999.893;Surface water;0.0010851
PER;Peru;urban;Drinking water;2022;19.166;51.364.360.949;Unimproved;0.0019166
URY;Uruguay;urban;Drinking water;2000;497.693;15.078.942.685;Basic service;0.497693
URY;Uruguay;urban;Drinking water;2000;0.39624;1.200.514.023;Limited service;0.0039624
URY;Uruguay;urban;Drinking water;2000;9.392.301;284.564.898.586;Safely managed service;0.9392301
URY;Uruguay;urban;Drinking water;2000;0.01607;48.681.155;Surface water;0.0001607
URY;Uruguay;urban;Drinking water;2000;0.68776;2.083.743.818;Unimproved;0.0068776
URY;Uruguay;urban;Drinking water;2001;497.693;15.164.038.237;Basic service;0.497693
URY;Uruguay;urban;Drinking water;2001;0.39624;1.207.288.928;Limited service;0.0039624
URY;Uruguay;urban;Drinking water;2001;9.392.301;286.170.794.139;Safely managed service;0.9392301
URY;Uruguay;urban;Drinking water;2001;0.01607;48.955.879;Surface water;0.0001607
URY;Uruguay;urban;Drinking water;2001;0.68776;2.095.503.086;Unimproved;0.0068776
URY;Uruguay;urban;Drinking water;2002;498.173;15.247.766.529;Basic service;0.498173
URY;Uruguay;urban;Drinking water;2002;0.39144;1.198.104.813;Limited service;0.0039144
URY;Uruguay;urban;Drinking water;2002;9.392.301;28.747.383.496;Safely managed service;0.9392301
URY;Uruguay;urban;Drinking water;2002;0.01607;49.178.793;Surface water;0.0001607
URY;Uruguay;urban;Drinking water;2002;0.68776;2.105.044.682;Unimproved;0.0068776
URY;Uruguay;urban;Drinking water;2003;498.652;15.322.559.916;Basic service;0.498652
URY;Uruguay;urban;Drinking water;2003;0.38665;1.188.084.488;Limited service;0.0038665
URY;Uruguay;urban;Drinking water;2003;9.392.301;288.606.076.794;Safely managed service;0.9392301
URY;Uruguay;urban;Drinking water;2003;0.01607;49.372.489;Surface water;0.0001607
URY;Uruguay;urban;Drinking water;2003;0.68776;2.113.335.591;Unimproved;0.0068776
URY;Uruguay;urban;Drinking water;2004;499.132;15.395.326.647;Basic service;0.499132
URY;Uruguay;urban;Drinking water;2004;0.38185;1.177.784.511;Limited service;0.0038185
URY;Uruguay;urban;Drinking water;2004;9.392.301;289.697.978.698;Safely managed service;0.9392301
URY;Uruguay;urban;Drinking water;2004;0.01607;49.559.283;Surface water;0.0001607
URY;Uruguay;urban;Drinking water;2004;0.68776;212.133.111;Unimproved;0.0068776
URY;Uruguay;urban;Drinking water;2005;49.987;15.476.027.243;Basic service;0.49987
URY;Uruguay;urban;Drinking water;2005;0.37725;1.167.963.416;Limited service;0.0037725
URY;Uruguay;urban;Drinking water;2005;9.397.152;290.936.949.917;Safely managed service;0.9397152
URY;Uruguay;urban;Drinking water;2005;0.01522;47.118.977;Surface water;0.0001522
URY;Uruguay;urban;Drinking water;2005;0.63731;1.973.120.836;Unimproved;0.0063731
URY;Uruguay;urban;Drinking water;2006;500.608;15.559.370.183;Basic service;0.500608
URY;Uruguay;urban;Drinking water;2006;0.37264;1.158.203.084;Limited service;0.0037264
URY;Uruguay;urban;Drinking water;2006;9.402.004;292.223.181.639;Safely managed service;0.9402004
URY;Uruguay;urban;Drinking water;2006;0.01437;44.666.055;Surface water;0.0001437
URY;Uruguay;urban;Drinking water;2006;0.58686;1.824.028.985;Unimproved;0.0058686
URY;Uruguay;urban;Drinking water;2007;501.347;15.649.918.219;Basic service;0.501347
URY;Uruguay;urban;Drinking water;2007;0.36803;1.148.830.579;Limited service;0.0036803
URY;Uruguay;urban;Drinking water;2007;9.406.856;293.642.121.917;Safely managed service;0.9406856
URY;Uruguay;urban;Drinking water;2007;0.01352;4.221.154;Surface water;0.0001352
URY;Uruguay;urban;Drinking water;2007;0.53642;167.446.815;Unimproved;0.0053642
URY;Uruguay;urban;Drinking water;2008;502.086;15.744.872.809;Basic service;0.502086
URY;Uruguay;urban;Drinking water;2008;0.36341;1.139.621.643;Limited service;0.0036341
URY;Uruguay;urban;Drinking water;2008;9.411.708;29.514.095.813;Safely managed service;0.9411708
URY;Uruguay;urban;Drinking water;2008;0.01267;39.744.734;Surface water;0.0001267
URY;Uruguay;urban;Drinking water;2008;0.48597;1.523.952.963;Unimproved;0.0048597
URY;Uruguay;urban;Drinking water;2009;502.826;15.841.503.725;Basic service;0.502826
URY;Uruguay;urban;Drinking water;2009;0.35879;1.130.368.347;Limited service;0.0035879
URY;Uruguay;urban;Drinking water;2009;941.656;296.668.331.485;Safely managed service;0.941656
URY;Uruguay;urban;Drinking water;2009;0.01183;37.257.047;Surface water;0.0001183
URY;Uruguay;urban;Drinking water;2009;0.43552;1.372.118.957;Unimproved;0.0043552
URY;Uruguay;urban;Drinking water;2010;503.566;15.939.736.501;Basic service;0.503566
URY;Uruguay;urban;Drinking water;2010;0.35416;112.106.067;Limited service;0.0035416
URY;Uruguay;urban;Drinking water;2010;9.421.412;298.222.738.835;Safely managed service;0.9421412
URY;Uruguay;urban;Drinking water;2010;0.01098;34.747.566;Surface water;0.0001098
URY;Uruguay;urban;Drinking water;2010;0.38508;1.218.916.183;Unimproved;0.0038508
URY;Uruguay;urban;Drinking water;2011;504.307;16.039.535.042;Basic service;0.504307
URY;Uruguay;urban;Drinking water;2011;0.34953;1.111.691.785;Limited service;0.0034953
URY;Uruguay;urban;Drinking water;2011;9.426.264;299.803.456.229;Safely managed service;0.9426264
URY;Uruguay;urban;Drinking water;2011;0.01013;32.215.515;Surface water;0.0001013
URY;Uruguay;urban;Drinking water;2011;0.33463;1.064.300.783;Unimproved;0.0033463
URY;Uruguay;urban;Drinking water;2012;505.048;16.130.109.026;Basic service;0.505048
URY;Uruguay;urban;Drinking water;2012;0.3449;1.101.520.413;Limited service;0.003449
URY;Uruguay;urban;Drinking water;2012;9.431.116;301.208.884.809;Safely managed service;0.9431116
URY;Uruguay;urban;Drinking water;2012;0.00928;29.640.382;Surface water;0.0000928
URY;Uruguay;urban;Drinking water;2012;0.28419;907.625.244;Unimproved;0.0028419
URY;Uruguay;urban;Drinking water;2013;50.579;16.219.726.086;Basic service;0.50579
URY;Uruguay;urban;Drinking water;2013;0.34025;1.091.131.499;Limited service;0.0034025
URY;Uruguay;urban;Drinking water;2013;9.435.968;302.593.794.156;Safely managed service;0.9435968
URY;Uruguay;urban;Drinking water;2013;0.00843;27.040.791;Surface water;0.0000843
URY;Uruguay;urban;Drinking water;2013;0.23374;749.557.264;Unimproved;0.0023374
URY;Uruguay;urban;Drinking water;2014;506.532;16.311.408.823;Basic service;0.506532
URY;Uruguay;urban;Drinking water;2014;0.33561;108.072.856;Limited service;0.0033561
URY;Uruguay;urban;Drinking water;2014;944.082;30.401.455.009;Safely managed service;0.944082
URY;Uruguay;urban;Drinking water;2014;0.00758;24.421.862;Surface water;0.0000758
URY;Uruguay;urban;Drinking water;2014;0.18329;590.241.315;Unimproved;0.0018329
URY;Uruguay;urban;Drinking water;2015;507.275;16.406.317.585;Basic service;0.507275
URY;Uruguay;urban;Drinking water;2015;0.33096;1.070.381.649;Limited service;0.0033096
URY;Uruguay;urban;Drinking water;2015;9.445.672;305.492.713.723;Safely managed service;0.9445672
URY;Uruguay;urban;Drinking water;2015;0.00674;21.784.196;Surface water;0.0000674
URY;Uruguay;urban;Drinking water;2015;0.13285;429.652.212;Unimproved;0.0013285
URY;Uruguay;urban;Drinking water;2016;508.018;1.650.038.597;Basic service;0.508018
URY;Uruguay;urban;Drinking water;2016;0.3263;1.059.819.923;Limited service;0.003263
URY;Uruguay;urban;Drinking water;2016;9.450.524;306.952.389.305;Safely managed service;0.9450524
URY;Uruguay;urban;Drinking water;2016;0.00589;19.121.548;Surface water;0.0000589
URY;Uruguay;urban;Drinking water;2016;0.0824;267.633.809;Unimproved;0.000824
URY;Uruguay;urban;Drinking water;2017;508.762;16.582.081.419;Basic service;0.508762
URY;Uruguay;urban;Drinking water;2017;0.32164;1.048.317.601;Limited service;0.0032164
URY;Uruguay;urban;Drinking water;2017;9.455.375;308.179.382.019;Safely managed service;0.9455375
URY;Uruguay;urban;Drinking water;2017;0.00504;16.423.039;Surface water;0.0000504
URY;Uruguay;urban;Drinking water;2017;0.03195;104.145.514;Unimproved;0.0003195
URY;Uruguay;urban;Drinking water;2018;509.433;16.643.865.251;Basic service;0.509433
URY;Uruguay;urban;Drinking water;2018;0.31693;1.035.443.358;Limited service;0.0031693
URY;Uruguay;urban;Drinking water;2018;9.458.874;309.034.321.017;Safely managed service;0.9458874
URY;Uruguay;urban;Drinking water;2018;0;0;Surface water;0
URY;Uruguay;urban;Drinking water;2018;0;0;Unimproved;0
URY;Uruguay;urban;Drinking water;2019;509.916;16.682.376.227;Basic service;0.509916
URY;Uruguay;urban;Drinking water;2019;0.3121;102.105.199;Limited service;0.003121
URY;Uruguay;urban;Drinking water;2019;9.458.874;30.945.592.197;Safely managed service;0.9458874
URY;Uruguay;urban;Drinking water;2019;0;0;Surface water;0
URY;Uruguay;urban;Drinking water;2019;0;0;Unimproved;0
URY;Uruguay;urban;Drinking water;2020;510.399;16.717.055.318;Basic service;0.510399
URY;Uruguay;urban;Drinking water;2020;0.30727;1.006.384.283;Limited service;0.0030727
URY;Uruguay;urban;Drinking water;2020;9.458.874;309.805.711.147;Safely managed service;0.9458874
URY;Uruguay;urban;Drinking water;2020;0;0;Surface water;0
URY;Uruguay;urban;Drinking water;2020;0;0;Unimproved;0
URY;Uruguay;urban;Drinking water;2021;510.882;16.734.490.544;Basic service;0.510882
URY;Uruguay;urban;Drinking water;2021;0.30243;990.658.013;Limited service;0.0030243
URY;Uruguay;urban;Drinking water;2021;9.458.874;30.983.560.119;Safely managed service;0.9458874
URY;Uruguay;urban;Drinking water;2021;0;0;Surface water;0
URY;Uruguay;urban;Drinking water;2021;0;0;Unimproved;0
URY;Uruguay;urban;Drinking water;2022;510.882;16.732.424.026;Basic service;0.510882
URY;Uruguay;urban;Drinking water;2022;0.30243;990.535.678;Limited service;0.0030243
URY;Uruguay;urban;Drinking water;2022;9.458.874;309.797.340.043;Safely managed service;0.9458874
URY;Uruguay;urban;Drinking water;2022;0;0;Surface water;0
URY;Uruguay;urban;Drinking water;2022;0;0;Unimproved;0
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2000;972.277;2.375.051.855.803;At least basic;0.972277
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2000;0.48858;11.934.933.949;Limited service;0.0048858
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2000;18.406;449.615.889;Surface water;0.018406
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2000;0.44312;10.824.521.348;Unimproved;0.0044312
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2001;970.506;241.463.870.512;At least basic;0.970506
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2001;0.48769;1.213.386.284;Limited service;0.0048769
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2001;180.503;44.909.502.148;Surface water;0.0180503
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2001;0.65668;16.338.229.892;Unimproved;0.0065668
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2002;9.687.351;2.453.895.957.906;At least basic;0.9687351
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2002;0.4868;12.331.135.467;Limited service;0.004868
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2002;176.946;44.822.136.287;Surface water;0.0176946
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2002;0.87023;2.204.367.034;Unimproved;0.0087023
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2003;9.669.641;2.493.029.732.635;At least basic;0.9669641
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2003;0.48591;12.527.787.601;Limited service;0.0048591
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2003;17.339;44.703.357.157;Surface water;0.017339
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2003;108.378;27.942.022.608;Unimproved;0.0108378
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2004;9.651.932;2.531.405.119.567;At least basic;0.9651932
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2004;0.48502;12.720.628.742;Limited service;0.0048502
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2004;169.833;44.541.956.638;Surface water;0.0169833
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2004;129.733;34.024.995.053;Unimproved;0.0129733
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2005;9.634.222;2.569.330.047.843;At least basic;0.9634222
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2005;0.48413;12.911.206.271;Limited service;0.0048413
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2005;166.276;44.343.854.141;Surface water;0.0166276
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2005;151.088;40.293.391.746;Unimproved;0.0151088
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2006;9.616.513;2.606.275.108.724;At least basic;0.9616513
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2006;0.48324;13.096.859.843;Limited service;0.0048324
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2006;16.272;44.100.388.662;Surface water;0.016272
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2006;172.443;46.735.742.772;Unimproved;0.0172443
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2007;9.598.803;2.642.079.943.628;At least basic;0.9598803
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2007;0.48235;13.276.783.636;Limited service;0.0048235
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2007;159.163;43.809.739.349;Surface water;0.0159163
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2007;193.799;53.343.233.387;Unimproved;0.0193799
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2008;9.581.094;2.676.366.770.405;At least basic;0.9581094
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2008;0.48146;13.449.079.248;Limited service;0.0048146
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2008;155.606;43.466.778.833;Surface water;0.0155606
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2008;215.154;60.100.671.514;Unimproved;0.0215154
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2009;9.563.384;2.709.105.209.161;At least basic;0.9563384
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2009;0.48057;13.613.594.016;Limited service;0.0048057
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2009;15.205;4.307.242.716;Surface water;0.015205
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2009;236.509;66.997.969.663;Unimproved;0.0236509
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2010;9.545.675;2.741.042.656.454;At least basic;0.9545675
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2010;0.47968;13.774.083.701;Limited service;0.0047968
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2010;148.493;42.639.755.597;Surface water;0.0148493
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2010;257.864;74.045.704.249;Unimproved;0.0257864
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2011;9.527.965;2.772.271.975.312;At least basic;0.9527965
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2011;0.47879;13.931.014.951;Limited service;0.0047879
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2011;144.936;42.170.860.072;Surface water;0.0144936
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2011;279.219;81.242.049.665;Unimproved;0.0279219
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2012;9.510.256;2.802.712.944.778;At least basic;0.9510256
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2012;0.4779;14.083.984.647;Limited service;0.004779
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2012;141.379;41.665.140.142;Surface water;0.0141379
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2012;300.574;88.580.530.432;Unimproved;0.0300574
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2013;9.492.546;283.238.801.002;At least basic;0.9492546
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2013;0.47701;14.233.105.578;Limited service;0.0047701
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2013;137.823;41.123.601.729;Surface water;0.0137823
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2013;321.929;96.057.382.673;Unimproved;0.0321929
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2014;9.474.837;2.860.761.976.537;At least basic;0.9474837
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2014;0.47612;14.375.688.324;Limited service;0.0047612
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2014;137.823;41.613.199.377;Surface water;0.0137823
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2014;339.728;102.574.935.762;Unimproved;0.0339728
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2015;9.457.128;2.887.234.167.787;At least basic;0.9457128
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2015;0.47523;14.508.714.411;Limited service;0.0047523
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2015;137.823;42.076.915.278;Surface water;0.0137823
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2015;357.526;109.151.802.524;Unimproved;0.0357526
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2016;9.439.418;2.901.815.290.865;At least basic;0.9439418
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2016;0.47434;14.581.986.386;Limited service;0.0047434
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2016;137.823;42.368.752.341;Surface water;0.0137823
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2016;375.325;115.380.370.407;Unimproved;0.0375325
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2017;9.421.709;2.879.597.573.692;At least basic;0.9421709
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2017;0.47345;14.470.339.566;Limited service;0.0047345
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2017;137.823;42.123.384.998;Surface water;0.0137823
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2017;393.123;120.152.001.743;Unimproved;0.0393123
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2018;9.403.999;2.804.804.122.666;At least basic;0.9403999
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2018;0.47256;14.094.493.079;Limited service;0.0047256
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2018;548.745;163.666.684.255;Unimproved;0.0548745
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2019;938.629;2.719.366.055.896;At least basic;0.938629
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2019;0.47167;1.366.515.606;Limited service;0.0047167
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2019;566.543;164.137.088.044;Unimproved;0.0566543
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2020;936.858;2.669.150.901.877;At least basic;0.936858
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2020;0.47078;13.412.818.602;Limited service;0.0047078
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2020;584.342;166.481.579.521;Unimproved;0.0584342
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2021;9.350.871;2.636.933.068.295;At least basic;0.9350871
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2021;0.46989;13.250.919.941;Limited service;0.0046989
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2021;60.214;169.802.711.764;Unimproved;0.060214
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2022;9.333.161;2.641.442.881.413;At least basic;0.9333161
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2022;0.469;13.273.582.319;Limited service;0.00469
VEN;Venezuela (Bolivarian Republic of);total;Drinking water;2022;619.939;175.453.136.268;Unimproved;0.0619939
